letter,word,definition,dialect,sentiment
a,affair,"n. banag, aramid",ilocano,
a,affidavit,n. palawag a naisurat ken sinapataan,ilocano,
a,affiliate,"v. makicadua, makipagricna",ilocano,
a,afford,"v. panangipaay, pannacabalin a mangted",ilocano,
a,afraid,"adj. agbuteng, maamac",ilocano,
a,after,prep. calpasan,ilocano,
a,afternoon,n. malem,ilocano,
a,afterwards,"adv. calpasan, no madamdama",ilocano,
a,again,adv. manen,ilocano,
a,against,"prep. maisupiat, cabusor",ilocano,
a,age,n. tawen,ilocano,
a,agency,"n. agencia, sanga",ilocano,
a,agent,"n. agente, pannacabagi",ilocano,
a,agree,v. cumanong,ilocano,
a,agreeable,adj. mannakicanunong,ilocano,
a,agreement,"n. tulag, panagtunos",ilocano,
a,agriculture,"n. panagtalon, panagmula",ilocano,
a,ahead,"ad. immun-una, masanguanan",ilocano,
a,aid,"n. tulong, badang",ilocano,
a,aim,"n. panggep, gandat",ilocano,
a,air,n. angin,ilocano,
a,airmail,"n. surat sa maipatulod, babaen ti aeroplano",ilocano,
a,airplane,n. eroplano,ilocano,
a,aisle,n. bassit a dalan,ilocano,
a,alarm,"n. nariribuc, nawarnacan",ilocano,
a,alas,conj. ay!,ilocano,negative
a,alcohol,n. alcohol,ilocano,
a,alien,n. ganggannaet,ilocano,
a,alienate,"v. ipaganggannaet, isina",ilocano,
a,alight,"v. bumaba, agdisso",ilocano,
a,alignment,n. pakikipanig,ilocano,
a,alike,"adj. agpada, agcarupa, agcaingas",ilocano,
a,alive,"adj. sibibiag, nasaranta",ilocano,
a,all,pron. amin,ilocano,
a,allegiance,"n. panagtalec, panagrucbab",ilocano,
a,alligator,n. buaya,ilocano,
a,allow,"v. palubosan, palugodan",ilocano,
a,ally,"n. cadua, gayyem",ilocano,
a,almighty,n. Mannacamalin Amin,ilocano,
a,almost,"adv. nagistayan, dandani",ilocano,
a,alone,adj. agmay-maysa,ilocano,
a,aloud,adv. napigsa a timec wenno ania man a mangted iti mangngeg,ilocano,
a,alphabet,n. dagiti letra manipud a inggana iti z,ilocano,
a,already,adv. en (suffix) sacbay ti masinunuo a canito,ilocano,
a,also,adv. met,ilocano,
a,altar,n. altar,ilocano,
a,although,"conj. nupay, uray",ilocano,
a,altitude,n. cangato,ilocano,
a,altogether,"adv. isu-amin, sapasap",ilocano,
a,always,adv. agnanayon,ilocano,
a,am,v. siac,ilocano,
a,amaze,"v. butngen, pagsidaawen",ilocano,
a,ambassador,"n. embajador, pananacabagi ti maysa a pagilian",ilocano,
a,ambition,n. tarigagay,ilocano,
a,amend,"v. baliwan, paburaen",ilocano,
a,amiration,n. panagdayaw,ilocano,
a,among,prep. cadagiti,ilocano,
a,amount,"v. dagup, gatad",ilocano,
a,ample,"adj. adu, aumdas, dackel",ilocano,
a,amulet,n. anting-anting,ilocano,
a,amusement,n. pagragsacan,ilocano,
a,ancestor,n. immuna a caputotan,ilocano,
a,anchor,v. sumanglad,ilocano,
a,ancient,"adj. daan, ugma",ilocano,
a,and,"conj. ken, ket",ilocano,
a,angelus,n. oracion,ilocano,
a,anger,"n. unget, pungtot",ilocano,
a,anguish,"n. sakit, rigat",ilocano,
a,animal,"n. animal, ayup",ilocano,negative
a,ankle,n.n lipay-lipay (palay-palay),ilocano,
a,anniversary,"n. panagtawen, aniversario",ilocano,
a,announce,"v. ipacaammo, iwarnac",ilocano,
a,annoy,"v. riribuken, singaen",ilocano,
a,annual,n. tinawen,ilocano,
a,another,"n. maysa pay, sabali",ilocano,
a,answer,n. sungbat,ilocano,
a,ant,n. cuton,ilocano,
a,anus,n. ubet,ilocano,
a,anxiety,"n. iliw, gagar",ilocano,
a,anxious,"adj. maducotan, nagagar, mailiw",ilocano,
a,anybody,adv. siasino man,ilocano,
a,anybody,pron. sia-sino man,ilocano,
a,anyone,"pron. siasino man, uray asino",ilocano,
a,anything,"n. uray ania, ania man",ilocano,
a,anyway,"adv. no casta, uray casta, uray pay",ilocano,
a,anywhere,adv. uray sadino man,ilocano,
a,apart,"adv. maipusing, maisina",ilocano,
a,apartment,"n. silid, paabangan a siled",ilocano,
a,apiece,adv. iti maysa,ilocano,
a,apparatus,"n. ramramit, casapulan",ilocano,
a,apparently,"adv. nalawag, agparang",ilocano,
a,apparition,n. al-allia,ilocano,
a,appeal,"v. agdawat, agkiddaw",ilocano,
a,appear,"v. nagpakita, lumgac",ilocano,
a,appearance,n. langa,ilocano,
a,application,"n. panagtarigagay, panangipacat",ilocano,
a,apply,"v. agtarigagay, ipacat",ilocano,
a,appoint,"v. dutoken, dutocan",ilocano,
a,appointment,n. pannacadutoc,ilocano,
a,appreciate,"v. idayaw, dayawen, bigbigen ti pategna",ilocano,
a,appreciation,"n. panagdayar, panangbibig iti pategna",ilocano,
a,apprentice,"n. agdadamo, catulongan",ilocano,
a,approach,"v. asitgan, umasideg",ilocano,
a,approve,v. anamongan,ilocano,
a,apricot,n. bunga ti cayo,ilocano,
a,apron,n. bidang,ilocano,
a,arbor,n. cayo,ilocano,
a,arch,n. arco,ilocano,
a,archipelago,n. purpuro,ilocano,
a,architect,n. arquitecto,ilocano,
a,ardor,"n. pudot, regget",ilocano,
a,are,v. verbo auxiliar (adu),ilocano,
a,area,n. calawa wenno cadackel ti daga,ilocano,
a,argue,"v. sumungbat, pannakisupiat",ilocano,
a,argument,"n. supiat, panagsinnungoat",ilocano,
a,arise,"v. tumacder, bumangon",ilocano,
a,arithmetic,n. aritmetica,ilocano,
a,armor,"n. calasag, cabal",ilocano,
a,arms,"n. tacklag, igam",ilocano,
a,army,n. buyot; noldado ti nacion,ilocano,
a,around,"adv. aglawlaw, aglicmut",ilocano,
a,arrange,v. urnosen,ilocano,
a,arrangement,"n. pannacaurnos, urnos",ilocano,
a,arrest,n. pannacatiliw,ilocano,
a,arrest,v. tiliwen,ilocano,
a,arrival,"n. idadateng, isasangpet",ilocano,
a,arrive,"v. dumteng, sumangpet",ilocano,
a,arrow,n. pana,ilocano,
a,art,"n. ste, laing",ilocano,
a,articles,"n. laco, banag, salaysay",ilocano,
a,as,adv. cas iti,ilocano,
a,ascend,"v. sumang-at, umuli",ilocano,
a,ascendancy,"n. panaguli, panagsang-at",ilocano,
a,ash,n. dapo,ilocano,
a,ashamed,adj. mabain,ilocano,
a,ashore,adv. tacdang,ilocano,
a,aside,"adv. maysapay, malacsid",ilocano,
a,ask,"v. damagen, saludsoden",ilocano,
a,asleep,adj. matmaturog,ilocano,
a,assail,"v. sabten, darupen",ilocano,
a,assault,"v. busoren, dangran",ilocano,
a,assemble,"v. tipontiponen, ursongen",ilocano,
a,assembly,n. tipon gimong; ummong,ilocano,
a,assemblyman,"n. representante, pannacabagi",ilocano,
a,assign,"v. ipaaramid, dutocan",ilocano,
a,assignment,"n. aramiden, trabajo, leccion",ilocano,
a,assimilate,v. anagen,ilocano,
a,assimilation,n. pananganag,ilocano,
a,assist,v. tulongan,ilocano,
a,assistance,"n. tulong, badang",ilocano,
a,associate,"n. cadua, catulongan",ilocano,
a,association,"n. alaen, yarig, acuen",ilocano,
a,assume,"v. alaen, yarig, acuen",ilocano,
a,assure,v. ipanecnec ipatalged,ilocano,
a,astonish,v. pagsiddaawen,ilocano,
a,astonishment,n. panagsiddaaw,ilocano,
a,astray,adj. naisisasi,ilocano,
a,asylum,n. hospital dagiti agballa,ilocano,
a,at,prep. idlay iti,ilocano,
a,attach,"v. isilpo, itipon",ilocano,
a,attachment,"n. panagtipon, ititipon",ilocano,
a,attack,"v. rauten, gubaten",ilocano,
a,attain,v. ragpaten,ilocano,
a,attainment,"n. naragpat, pannacaragpat",ilocano,
a,attempt,"v. padasen, gay-aten",ilocano,
a,attend,"v. tabunuan, tamingen",ilocano,
a,attendant,"n. ti tu-tulong, catulongan, babaonen",ilocano,
a,attention,n. panangicaso,ilocano,
a,attire,"n. cawes, lupot",ilocano,
a,attorney,"n. abogado, mangilinteg",ilocano,
a,attract,v. awisen,ilocano,
a,attraction,n. panangawis,ilocano,
a,attractive,"n. maca ay-ayo, napintas, maca-awis",ilocano,
a,audacious,"adj. matured, malaing",ilocano,
a,audience,n. dum-dumngeg,ilocano,
a,aunt,"n. tia, ikit",ilocano,
a,author,"n. akin-aramid, akin-gapauanan, mannurat",ilocano,
a,authority,"n. turay, pannacabalin",ilocano,
a,authorize,v. palubosan,ilocano,
a,aventure,n. panagpadas,ilocano,
a,average,"n. caduan, pagtengngaan",ilocano,
a,avid,adj. napasnec,ilocano,
a,avoid,"v. liclican, lisian, adayuan",ilocano,
a,await,v. urayen,ilocano,
a,awake,"adj. nacariing, siririing",ilocano,
a,away,adv. adayo,ilocano,negative
a,awe,"n. siddaaw, buteng",ilocano,
a,awhile,"n. madama, bassit a canito, apag-canito",ilocano,
a,awl,n. paglussoc,ilocano,
a,awning,n. pagaccub,ilocano,
a,ax,n. wasay,ilocano,
b,baby,"n. ubing, tagibi",ilocano,
b,back,"n. licud, bucot",ilocano,
b,backward,"adj. palicud, pasanud",ilocano,
b,bacon,"n. tosino, carne ti baboy a nailuto iti asuc",ilocano,
b,bad,"adj. dakes, di rumbeng",ilocano,
b,badge,"n. medalia, tanda, pag-ilasinan",ilocano,
b,badly,"adv. sidadakes, dakes unay",ilocano,
b,baffle,v. pag-siddaawen,ilocano,
b,bag,"n. supot, maleta",ilocano,negative
b,bagasse,"n. nagpespesan nga unas, nangusan",ilocano,
b,baggage,n. gargaret nga itugot iti viaje,ilocano,
b,bail,"n. fiansa, patalged ti maysa a banag",ilocano,negative
b,bake,v. lutuen iti urno,ilocano,
b,baker,"n. panadero, agaramid itit tinapay",ilocano,
b,bakery,"n. panaderia, pagaramidan itit tinapay",ilocano,
b,balance,"v. pagtimbangen, panagpada",ilocano,
b,ball,"n. bola, pasala",ilocano,
b,ballot,n. balota,ilocano,
b,ballroom,n. pagsalaan,ilocano,
b,bamboo,n. cawayan,ilocano,
b,bank,n. banco,ilocano,
b,banquet,"n. banquete, padaya",ilocano,
b,bargain,n. tawar,ilocano,
b,bark,"n. taol, ukis ti cayo",ilocano,
b,barker,"n. manangawis, agtaol",ilocano,
b,barn,n. camarin,ilocano,
b,barrel,n. bariles,ilocano,
b,barren,"adj. lupes, di maapitan, cadaratn, a cas Sahara",ilocano,
b,barricade,n. naisambot a linged ken saripda cadagiti cabusor,ilocano,
b,base,adj. nababa,ilocano,
b,base,n. pagbantayan,ilocano,
b,basement,"n. siroc, baba",ilocano,
b,basin,n. palanggana,ilocano,
b,basket,"n. curibot, labba, basket",ilocano,
b,bat,n. curarapnit pang-or,ilocano,
b,bath,"n. digos, panagdigos",ilocano,
b,bathroom,n. pagdigusan a siled,ilocano,
b,battle,"n. ranget, dangadang",ilocano,
b,bawl,v. bugtaken,ilocano,
b,bay,n. baybay,ilocano,negative
b,be,v. ag-(prefix),ilocano,
b,beach,n. igid ti taaw,ilocano,
b,beacon,n. silaw,ilocano,
b,bead,n. batic ti cuentas,ilocano,
b,beak,n. sippit,ilocano,
b,beam,"n. raniag, adigi, silnag",ilocano,
b,bear,"v. baclayen, ag-bunga",ilocano,
b,beard,n. barbas,ilocano,
b,beat,"v. pang-oren, bauten",ilocano,
b,beautiful,"adj. napintas, nalapsat",ilocano,
b,beauty,"n. pintas, imnas",ilocano,
b,because,"conj. agsipud, gapu ta",ilocano,
b,become,v. agbalin,ilocano,
b,becoming,"adj. pumimpintas, macaawis",ilocano,
b,bed,"n. cama, pangiddaan",ilocano,
b,bedbug,n. kiteb,ilocano,
b,bedroom,n. pagturogan a siled; siled a pagiddaan,ilocano,
b,bee,"n. alig, uyocan",ilocano,
b,beef,n. carne ti vaca,ilocano,
b,beefsteak,n. iwa ti naingpas a carne ti vaca,ilocano,
b,beer,n. cerveza,ilocano,
b,before,"adv. sachay, casanguanan",ilocano,
b,beg,v. agdawat iti caasi,ilocano,
b,beggar,"n. agpalpalimos, agpalpalama",ilocano,
b,beggarliness,n. panagpalpalama,ilocano,
b,begin,v. irugi,ilocano,
b,beginner,"n. agdadamo, mangrurugi",ilocano,
b,beginning,n. pangrugyan,ilocano,
b,behave,"v. agaluad, agsingpet",ilocano,
b,behavior,n. tignay,ilocano,
b,behind,"prep. licudan, naladaw",ilocano,
b,behold,v. kitaen,ilocano,
b,believable,adj. nacappapati,ilocano,
b,believe,v. patien,ilocano,
b,belif,n. pammati,ilocano,
b,bell,n. campana,ilocano,
b,belong,"v. agcameng, tagicuaen",ilocano,
b,beloved,"n. & adj. ay-ayaten, caayan-ayat",ilocano,
b,below,"adv. siroc, iti baba, babaen",ilocano,
b,belt,n. barikes,ilocano,
b,bend,"v. killuen, baccugen",ilocano,
b,beneath,"prep. iti siroc, iti baba",ilocano,
b,benefit,n. pagimbagan,ilocano,
b,bent,"adj. nakillo, baccug",ilocano,
b,beseech,"v. makicacaasi, umasug",ilocano,
b,beside,"adv. sikigan, arpad",ilocano,
b,besiege,v. lacuben,ilocano,
b,besmear,v. mulitan,ilocano,
b,bespeak,v. palwagen maipapan,ilocano,
b,best,adj. casayaatan,ilocano,
b,bestow,"v. itden, ipaay, ited",ilocano,
b,bet,"n. pusta, intaya",ilocano,
b,betray,"v. liputan, ipalgac",ilocano,
b,betrothal,n. panangtungpal iti casar,ilocano,
b,better,adj. nasaysayaat,ilocano,
b,between,"prep. nagtengngaan, nagbaetan, baet",ilocano,
b,beverage,n. inumen,ilocano,
b,beware,"v. agannad, agaluad",ilocano,
b,beyond,prep. labes,ilocano,
b,bible,"n. Biblia, Nasantuan a Surat",ilocano,
b,bicycle,n. bicicleta,ilocano,
b,bid,"n. tawar, panagtawar",ilocano,
b,bidder,"n. gumagatang, tumatawar",ilocano,
b,bier,n. lungon,ilocano,
b,big,adj. dackel,ilocano,
b,bigwig,"n. bacnang, nalaing",ilocano,
b,bill,n. listaan ti utang; ti maipaulog a linteg iti legislatura,ilocano,
b,billboard,n. pagicaptan iti dua a bulan,ilocano,
b,bimonthly,n. maminsan iti dua a bulan,ilocano,
b,bind,"v. igalut, reppeten, patapatan",ilocano,
b,bird,"n. billit, tumatayab",ilocano,
b,birth,n. pannacayanac,ilocano,
b,birthday,"n. aldaw ti pannacayanac, casangay",ilocano,
b,biscuit,n. biscuit,ilocano,
b,bishop,n. obispo,ilocano,
b,bit,"n. sangcabassit, cabassitan",ilocano,
b,bite,"n. sangcabassit, maysa a cagat",ilocano,
b,bite,"v. cagaten, cumagat",ilocano,
b,bitter,adj. napait.,ilocano,
b,black,adj. nangisit,ilocano,
b,blackboard,n. pisara,ilocano,
b,blackmail,"v. butbutngen tapno agbayad iti pasukib, panagpadakes",ilocano,
b,blacksmith,n. pumapanday,ilocano,
b,bladder,n. basisaw,ilocano,
b,blade,"n. tadem, bulong",ilocano,
b,blame,v. pabasolen,ilocano,
b,blank,adj. awanan iti surat,ilocano,
b,blanket,n. ules,ilocano,
b,blasphemy,"n. parbo, dakes, maisalungasing iti Dios",ilocano,
b,blast,"n. puloy ti angin, panagdadael",ilocano,
b,blaze,"n. gilayab, apuy",ilocano,
b,bleach,"v. paputawen, dalusan",ilocano,
b,bleed,"v. agdara, pagdaraen",ilocano,
b,blemish,"n. rugit, mulit",ilocano,
b,blend,v. pagtiponen,ilocano,
b,bless,v. bendicionan,ilocano,
b,blessing,n. bendicion,ilocano,
b,blight,"n. panagmaga, pannacadadael",ilocano,
b,blind,"n. bulag, bulsec",ilocano,
b,bliss,"n. pagragsacan, ayat",ilocano,
b,block,n. lapdan,ilocano,
b,blockhead,n. awanan iti sursuro,ilocano,
b,blood,n. dara,ilocano,
b,bloody,adj. nadara,ilocano,
b,bloom,"v. panagsabong, agsabong",ilocano,
b,blossom,n. sabong,ilocano,
b,blot,"n. rugit, mulit",ilocano,
b,blouse,n. bado,ilocano,
b,blow,"n. puyot, panagpayugpog, danog",ilocano,
b,blow-out,n. panagbettac,ilocano,
b,blue,adj. asul,ilocano,
b,bluff,n. allilaw,ilocano,
b,blunt,adj. nangudel,ilocano,
b,blush,v. lumabbasit,ilocano,
b,board,n. tabla,ilocano,
b,board,"v. sumacay, agdagus",ilocano,
b,boarding house,n. balay a pagcaseraan,ilocano,
b,boast,v. itangsit,ilocano,
b,boat,"n. vapor, sasacayan",ilocano,
b,body,v. bagi,ilocano,
b,boil,n. letteg,ilocano,
b,boil,v. pagbureken,ilocano,
b,bold,adj. natured,ilocano,
b,bolo,n. buneng,ilocano,
b,bolt,"v. ibacling, isagiped",ilocano,
b,bomb,n. bomba,ilocano,
b,bond,"n. reppet, patalged, casuratan",ilocano,
b,bondage,"n. pannacatagabo, pannacaadipen",ilocano,
b,bone,n. tulang,ilocano,
b,book,"n. libro, lista, pagbasaan",ilocano,
b,bookkeeper,n. mangtaming iti libro ti negocio,ilocano,
b,bootblack,n. agdalos iti sapatos,ilocano,
b,border,"n. irigid, nagbeddengan",ilocano,
b,bore,"v. singaen, lussoken",ilocano,
b,borrow,"v. bumulod, buloden",ilocano,
b,bosom,n. barucong,ilocano,
b,boss,n. pangulo,ilocano,
b,both,pron. isuda a dua,ilocano,
b,bother,"v. ringgoren, alimutengen",ilocano,
b,bothersome,"adj. naringgor, naalimuteng",ilocano,
b,bottle,n. botella; frasquita,ilocano,
b,bottom,"n. tucot, lansad",ilocano,
b,bough,n. sanga ti cayo,ilocano,
b,bought,v. ginatang,ilocano,
b,boulder,n. dadackel a batbato,ilocano,
b,boundary,"n. pagbeddengan, nagbaetan",ilocano,
b,bounty,n. naubon a sabsabong,ilocano,
b,bow,"n. bai ti pana, udaod ti violin",ilocano,
b,bow,"v. panagtung-ed, rucnoy",ilocano,
b,bowl,n. malucong,ilocano,
b,box,n. cajon,ilocano,
b,box,"v. danugen, buntalen",ilocano,
b,boy,"n. ubing a lalaki, babaonen a lalaki",ilocano,
b,boyish,adj. inuubing,ilocano,
b,bracelet,n. pulseras,ilocano,
b,braid,n. sallapid,ilocano,
b,brain,n. utec,ilocano,
b,brdiesmaid,n. cadua ti agcasar a babai,ilocano,
b,breezy,adj. naangin,ilocano,
b,brethren,n. cabsat,ilocano,
b,bribe,"n. saborno, pasukib",ilocano,
b,bribe,"v. sabornuan, pasukiban",ilocano,
b,bribery,"n. pangsaborno, panagpasukib",ilocano,
b,brick,"n. baldosa, ladrillo",ilocano,
b,bride,"n. novia, caayan-ayat a babai",ilocano,
b,bridegroom,"n. novio, caayan-ayat a lalaki",ilocano,
b,bridge,n. rangtay,ilocano,
b,bridle,n. bosal,ilocano,
b,bridle,"v. isardeng, abugen, bosalan",ilocano,
b,brief,adj. abada,ilocano,
b,brigade,"n. buyot, soldado nga adu",ilocano,
b,brigand,"n. bircog, tulisan",ilocano,
b,bright,"adj. nalawag, naraniag, nalaing",ilocano,
b,brightren,"v. lawagen, lawagan",ilocano,
b,brilliant,"adj. nasileng, nalaing",ilocano,
b,bring,"v. alaen, icuyog, itugot",ilocano,
b,brink,"n. igid, derraas",ilocano,
b,brisk,"adj. nasiglat, napartac",ilocano,
b,brittle,"adj. nalaca a madadael, narasi",ilocano,
b,broad,adj. nalawa,ilocano,
b,broadast,"v. iwarnac, iwaragawag",ilocano,
b,broil,"v. ituno, iluto",ilocano,
b,broke,adj. awanan iti cuarta,ilocano,
b,brood,n. dagiti taraken,ilocano,
b,brook,n. waig,ilocano,
b,broom,"n. caycay, sagad",ilocano,
b,broth,n. digo,ilocano,
b,brother,n. cabsat a lalaki,ilocano,
b,brother-in-law,"n. bayaw, cayong",ilocano,
b,brotherhood,"n. panagcacabsat, timpuyog",ilocano,
b,brow,n. kiday,ilocano,
b,brown,adj. cayumanggi,ilocano,
b,bruise,n. sugat,ilocano,
b,brush,"n. escoba, gisigis",ilocano,
b,brush,v. dalusan,ilocano,
b,brusque,"adj. natangsit, aagubsang",ilocano,
b,bubble,"n. burec, labutab",ilocano,
b,bucket,n. timba balde,ilocano,
b,bud,"n. busel, panangrugi",ilocano,
b,buddy,"n. gayyem, cadua",ilocano,
b,budget,"n. ti gastosen iti masapulan, presupuesto",ilocano,
b,buggy,"n. calesa, caretala",ilocano,
b,bugle,n. trumpeta,ilocano,
b,build,"v. mangipatacder, mangaramid",ilocano,
b,builder,"n. nagaramid, nagpatacder",ilocano,
b,building,"n. balay, camarin",ilocano,
b,bulb,n. bombilla,ilocano,
b,bulk,"n. cadackel, caadu, capuscol",ilocano,
b,bulky,"adj. dackel, adu, napuscol",ilocano,
b,bull,"n. toyo, a lalaki a vaca",ilocano,
b,bulldoze,"v. butbutngen, rimbawan",ilocano,
b,bullet,n. bala,ilocano,
b,bulletin,n. pacdaar ti agturay,ilocano,
b,bump,n. dugol,ilocano,
b,bump,v. agtim-og,ilocano,
b,bunch,n. bulig,ilocano,
b,bundle,v. maysa a reppet sangcareppet,ilocano,
b,bungle,"n. culcolen, pagriruen",ilocano,
b,burden,"n. awit, baclay",ilocano,
b,burdensome,adj. macapadagsen,ilocano,
b,bureau,"n. buro, asmangti cajon ayan ti lupt",ilocano,
b,burglar,n. agtacaw,ilocano,
b,burglarize,v. tacawan,ilocano,
b,burial,"n. pumpon, panangitanem",ilocano,
b,burn,"v. puoran, uramen",ilocano,
b,burst,"v. bumtac, aggil-ayab",ilocano,
b,bury,"v. icali, ipumpon",ilocano,
b,bush,n. babassit a mulmula,ilocano,
b,business,"n. negocio, trabajo, pagsapulan",ilocano,
b,busy,adj. addaan iti aramid,ilocano,
b,but,conj. ngem,ilocano,
b,butcher,n. agparparti,ilocano,
b,butler,"n. mayordomo, agbambantay",ilocano,
b,butter,n. mantiquilla,ilocano,
b,butterfly,n. culibangbang,ilocano,
b,button,n. butones,ilocano,
b,button,"v. ibutones, iserra",ilocano,
b,buy,v. gumatang,ilocano,
b,buyer,"n. gumagatang, aggatang",ilocano,
b,by,"prep. iti abay, denna, asideg",ilocano,
b,by-law,n. pagalagadan linteg,ilocano,
b,bygone,"n. nalpasen, naaramiden, aramid a nalpasen",ilocano,
b,bystander,"n. agbuybuya, nacakita, sacsi, awanan iti trabajo",ilocano,
c,cab,n. auto,ilocano,
c,cabaret,"n. cabaret, pagsalaan",ilocano,
c,cabbage,n. repollo,ilocano,
c,cabin,"n. calapaw, siled iti uneg ti vapor",ilocano,
c,cabinet,"n. gabinete, pagsuratan a lamisaan",ilocano,
c,cable,"n. tali, cawar",ilocano,
c,cad,"n. darasudos, dursoc",ilocano,
c,cafeteria,"n. cafeteria, paginuman iti cafe",ilocano,
c,cahapel,n. bassit a simbaan,ilocano,
c,cake,"n. bibingca, cancanen",ilocano,
c,calamity,"n. dakes a tiempo, didigra",ilocano,
c,calendar,n. calendario,ilocano,
c,calf,n. urbon ti vaca,ilocano,
c,call,n. ayab,ilocano,
c,call,"v. ayaban, surung-caran",ilocano,
c,calm,"v. natalna, naulimec",ilocano,
c,calumny,n. panangpadakes,ilocano,
c,camera,"n. camera, pangala iti ladawan",ilocano,
c,camp,"n. campo, paginanaan",ilocano,
c,campaign,"n. campaña, tignay ti buyot, aramid nga adda panggepna",ilocano,
c,can,n. lata,ilocano,
c,can,v. mabalin,ilocano,
c,canal,"n. canal, pagayusan ti danum",ilocano,
c,cancel,"v. buraen, iccaten",ilocano,
c,candid,"adj. apagisu, rumbeng, nabatad",ilocano,
c,candidate,"v. candidato, agngayangay",ilocano,
c,candle,n. candela,ilocano,
c,candlelight,n. silaw ti candela,ilocano,
c,candy,n. sinam-it,ilocano,
c,cane,"n. baston, sarucod",ilocano,
c,canner,n. agilata,ilocano,
c,cannibal,n. agsidsida iti tao,ilocano,
c,cannon,n. cañon,ilocano,
c,cannot,v. saan a mabalin,ilocano,
c,canoe,n. maysa akita ti bangca,ilocano,
c,canteen,"n. cafeteria, canteen, panganan",ilocano,
c,canter,v. nainayad a taray,ilocano,
c,canvas,n. lona,ilocano,
c,canvass,"v. kiddawen ken urnongen, a cas tulong wenno votos",ilocano,
c,cap,"n. callugong, gorra",ilocano,
c,capable,"dj. macabael, addaan iti cabaelan",ilocano,
c,capacity,n. cabaelan nga awiten,ilocano,
c,cape,n. ungto ti daga a naiturong iti baybay,ilocano,
c,capital,"n. naipadackel a letra, puonan, cabecera",ilocano,
c,capitalize,"v. pangrugyan, puonan",ilocano,
c,capitulate,v. sumuco,ilocano,
c,captive,v. balud,ilocano,
c,captivity,"n. pannacaibalud, panacatiliw",ilocano,
c,capture,"v. tiliwen, kemmegen",ilocano,
c,car,"n. auto, pagluganan",ilocano,
c,caravan,n. agcucuyog nga agbanniaga wenno lumasat iti nawatiwat a tanap,ilocano,
c,carbarn,"n. camarin dagiti auto, estacion",ilocano,
c,card,"n. carton, nipis",ilocano,
